BusinessEntityID,Año,Trimestre,Mes,Día,PhoneNumber,PhoneNumberTypeID
6792,2012,Trim. 1,enero,10,107-555-0115,2
6793,2012,Trim. 1,marzo,26,101-555-0110,2
6794,2013,Trim. 2,abril,8,355-555-0110,1
6795,2014,Trim. 2,mayo,15,1 (11) 500 555-0122,2
6796,2012,Trim. 4,octubre,26,693-555-0161,1
6797,2013,Trim. 2,mayo,13,602-555-0120,1
6798,2014,Trim. 1,marzo,19,1 (11) 500 555-0117,1
6799,2011,Trim. 4,noviembre,10,574-555-0157,2
6800,2014,Trim. 2,abril,18,916-555-0160,1
6801,2014,Trim. 2,mayo,11,424-555-0137,1
6802,2011,Trim. 3,agosto,27,1 (11) 500 555-0110,1
6803,2011,Trim. 3,septiembre,29,1 (11) 500 555-0117,1
6804,2014,Trim. 1,febrero,5,1 (11) 500 555-0180,1
6805,2011,Trim. 3,septiembre,9,818-555-0171,1
6806,2014,Trim. 1,enero,19,1 (11) 500 555-0111,1
6807,2013,Trim. 4,octubre,19,273-555-0123,1
6808,2011,Trim. 3,septiembre,21,121-555-0152,2
6809,2013,Trim. 3,septiembre,3,233-555-0188,1
6810,2012,Trim. 1,marzo,26,1 (11) 500 555-0113,2
6811,2014,Trim. 1,enero,2,1 (11) 500 555-0188,1
6812,2013,Trim. 1,enero,17,241-555-0163,1
6813,2013,Trim. 4,noviembre,26,825-555-0169,2
6814,2013,Trim. 2,abril,25,1 (11) 500 555-0157,1
6815,2013,Trim. 2,abril,23,612-555-0162,2
6816,2012,Trim. 3,julio,12,1 (11) 500 555-0114,2
6817,2011,Trim. 3,agosto,20,166-555-0126,2
6818,2014,Trim. 2,junio,10,1 (11) 500 555-0189,1
6819,2011,Trim. 4,noviembre,27,1 (11) 500 555-0176,1
6820,2013,Trim. 1,marzo,6,345-555-0116,1
6821,2014,Trim. 2,abril,22,1 (11) 500 555-0193,1
6822,2013,Trim. 3,agosto,17,835-555-0168,2
6823,2013,Trim. 3,agosto,8,114-555-0177,2
6824,2014,Trim. 1,enero,25,1 (11) 500 555-0199,2
6825,2014,Trim. 1,marzo,7,634-555-0176,1
6826,2012,Trim. 3,agosto,9,1 (11) 500 555-0181,2
6827,2014,Trim. 1,marzo,8,583-555-0153,2
6828,2013,Trim. 4,diciembre,2,267-555-0148,1
6829,2014,Trim. 1,enero,21,1 (11) 500 555-0131,2
6830,2013,Trim. 1,enero,17,1 (11) 500 555-0156,2
6831,2012,Trim. 3,julio,30,1 (11) 500 555-0190,1
6832,2013,Trim. 3,septiembre,8,1 (11) 500 555-0119,2
6833,2013,Trim. 3,julio,7,1 (11) 500 555-0152,1
6834,2014,Trim. 2,mayo,2,677-555-0149,1
6835,2014,Trim. 1,marzo,14,1 (11) 500 555-0117,2
6836,2013,Trim. 4,noviembre,18,1 (11) 500 555-0114,2
6837,2014,Trim. 1,marzo,24,553-555-0183,1
6838,2014,Trim. 2,abril,24,348-555-0112,2
6839,2013,Trim. 4,octubre,26,1 (11) 500 555-0163,1
6840,2014,Trim. 1,marzo,8,929-555-0162,1
6841,2012,Trim. 2,junio,1,938-555-0187,1
6842,2014,Trim. 1,marzo,18,1 (11) 500 555-0111,1
6843,2014,Trim. 1,marzo,30,466-555-0125,1
6844,2014,Trim. 1,febrero,8,1 (11) 500 555-0172,1
6845,2013,Trim. 4,octubre,5,1 (11) 500 555-0184,1
6846,2012,Trim. 4,octubre,26,999-555-0198,2
6847,2013,Trim. 4,noviembre,28,323-555-0140,2
6848,2013,Trim. 4,octubre,20,675-555-0112,2
6849,2014,Trim. 1,marzo,19,693-555-0144,2
6850,2011,Trim. 4,octubre,26,627-555-0187,2
6851,2014,Trim. 2,abril,15,1 (11) 500 555-0137,1
6852,2014,Trim. 1,marzo,27,1 (11) 500 555-0194,1
6853,2014,Trim. 1,febrero,13,1 (11) 500 555-0163,2
6854,2013,Trim. 3,julio,19,999-555-0183,1
6855,2014,Trim. 2,mayo,25,211-555-0131,2
6856,2014,Trim. 1,febrero,8,561-555-0128,1
6857,2014,Trim. 1,marzo,17,817-555-0136,1
6858,2013,Trim. 3,julio,2,1 (11) 500 555-0117,1
6859,2013,Trim. 1,febrero,14,1 (11) 500 555-0189,2
6860,2013,Trim. 4,noviembre,27,562-555-0160,2
6861,2012,Trim. 3,julio,24,127-555-0166,2
6862,2013,Trim. 3,julio,7,1 (11) 500 555-0177,2
6863,2011,Trim. 4,noviembre,29,375-555-0183,1
6864,2013,Trim. 4,octubre,14,1 (11) 500 555-0121,1
6865,2014,Trim. 1,enero,10,1 (11) 500 555-0164,1
6866,2012,Trim. 4,noviembre,17,331-555-0195,2
6867,2013,Trim. 4,noviembre,26,809-555-0141,1
6868,2014,Trim. 1,enero,22,257-555-0150,2
6869,2014,Trim. 1,febrero,23,1 (11) 500 555-0131,1
6870,2014,Trim. 2,junio,14,897-555-0117,2
6871,2014,Trim. 2,junio,25,296-555-0176,2
6872,2013,Trim. 3,septiembre,24,278-555-0174,1
6873,2012,Trim. 3,julio,18,554-555-0169,2
6874,2013,Trim. 3,agosto,13,1 (11) 500 555-0189,2
6875,2014,Trim. 1,enero,12,1 (11) 500 555-0187,2
6876,2013,Trim. 2,mayo,18,967-555-0110,1
6877,2012,Trim. 2,junio,12,685-555-0165,2
6878,2014,Trim. 1,enero,27,1 (11) 500 555-0153,2
6879,2014,Trim. 2,abril,20,1 (11) 500 555-0177,2
6880,2011,Trim. 2,junio,26,1 (11) 500 555-0126,1
6881,2013,Trim. 4,noviembre,9,908-555-0133,2
6882,2014,Trim. 2,abril,23,828-555-0137,2
6883,2013,Trim. 3,septiembre,21,1 (11) 500 555-0131,2
6884,2014,Trim. 1,marzo,11,1 (11) 500 555-0118,1
6885,2012,Trim. 2,mayo,22,119-555-0181,1
6886,2013,Trim. 3,julio,2,1 (11) 500 555-0184,1
6887,2013,Trim. 3,agosto,23,1 (11) 500 555-0112,1
6888,2014,Trim. 2,abril,14,171-555-0187,2
6889,2013,Trim. 1,febrero,5,1 (11) 500 555-0114,1
6890,2014,Trim. 1,enero,6,168-555-0121,1
6891,2014,Trim. 1,marzo,24,988-555-0154,1
6892,2013,Trim. 4,noviembre,23,1 (11) 500 555-0181,1
6893,2014,Trim. 2,junio,16,1 (11) 500 555-0129,2
6894,2013,Trim. 1,enero,16,1 (11) 500 555-0187,2
6895,2013,Trim. 4,diciembre,9,618-555-0184,1
6896,2012,Trim. 1,marzo,25,1 (11) 500 555-0110,1
6897,2014,Trim. 2,abril,30,1 (11) 500 555-0110,1
6898,2014,Trim. 2,mayo,12,521-555-0139,2
6899,2013,Trim. 3,agosto,26,422-555-0193,2
6900,2014,Trim. 1,enero,11,474-555-0172,1
6901,2014,Trim. 2,abril,12,758-555-0120,2
6902,2014,Trim. 1,enero,3,258-555-0193,1
6903,2012,Trim. 3,septiembre,23,1 (11) 500 555-0128,1
6904,2014,Trim. 1,marzo,26,407-555-0119,2
6905,2012,Trim. 2,abril,26,1 (11) 500 555-0118,1
6906,2013,Trim. 4,octubre,13,398-555-0193,2
6907,2014,Trim. 1,febrero,28,1 (11) 500 555-0111,1
6908,2014,Trim. 1,marzo,1,172-555-0143,2
6909,2013,Trim. 4,diciembre,7,248-555-0171,2
6910,2014,Trim. 2,abril,30,120-555-0143,2
6911,2014,Trim. 1,enero,12,624-555-0150,2
6912,2014,Trim. 1,marzo,31,1 (11) 500 555-0116,2
6913,2014,Trim. 2,junio,27,743-555-0118,1
6914,2011,Trim. 4,noviembre,22,426-555-0124,1
6915,2013,Trim. 3,septiembre,18,1 (11) 500 555-0193,1
6916,2013,Trim. 4,diciembre,13,1 (11) 500 555-0193,2
6917,2014,Trim. 2,mayo,9,1 (11) 500 555-0132,1
6918,2013,Trim. 3,septiembre,21,1 (11) 500 555-0140,1
6919,2013,Trim. 3,septiembre,6,780-555-0152,2
6920,2011,Trim. 4,octubre,6,1 (11) 500 555-0155,1
6921,2013,Trim. 3,julio,6,839-555-0181,1
6922,2014,Trim. 2,abril,6,1 (11) 500 555-0185,1
6923,2013,Trim. 3,julio,28,818-555-0168,2
6924,2013,Trim. 4,diciembre,16,872-555-0124,2
6925,2014,Trim. 2,junio,27,1 (11) 500 555-0156,2
6926,2013,Trim. 4,noviembre,2,1 (11) 500 555-0111,1
6927,2012,Trim. 1,enero,10,1 (11) 500 555-0176,2
6928,2013,Trim. 3,septiembre,6,643-555-0118,2
6929,2011,Trim. 4,diciembre,24,822-555-0128,2
6930,2014,Trim. 2,mayo,11,337-555-0164,2
6931,2013,Trim. 4,noviembre,16,119-555-0117,1
6932,2013,Trim. 4,noviembre,25,1 (11) 500 555-0154,2
6933,2014,Trim. 2,abril,12,321-555-0114,2
6934,2014,Trim. 1,febrero,10,1 (11) 500 555-0185,2
6935,2013,Trim. 4,diciembre,21,1 (11) 500 555-0158,2
6936,2014,Trim. 1,enero,23,1 (11) 500 555-0170,1
6937,2013,Trim. 1,marzo,20,1 (11) 500 555-0178,2
6938,2014,Trim. 2,mayo,25,286-555-0116,2
6939,2013,Trim. 3,septiembre,6,780-555-0195,2
6940,2014,Trim. 2,mayo,15,321-555-0115,1
6941,2012,Trim. 3,agosto,13,1 (11) 500 555-0182,2
6942,2013,Trim. 1,marzo,29,1 (11) 500 555-0198,1
6943,2013,Trim. 1,enero,18,445-555-0135,1
6944,2014,Trim. 2,mayo,28,457-555-0140,1
6945,2012,Trim. 4,noviembre,12,444-555-0138,2
6946,2011,Trim. 2,junio,23,1 (11) 500 555-0165,1
6947,2014,Trim. 1,enero,9,1 (11) 500 555-0129,2
6948,2014,Trim. 1,marzo,21,182-555-0178,1
6949,2012,Trim. 4,diciembre,1,1 (11) 500 555-0174,2
6950,2014,Trim. 1,febrero,24,1 (11) 500 555-0119,2
6951,2014,Trim. 2,abril,18,609-555-0146,2
6952,2013,Trim. 4,noviembre,7,1 (11) 500 555-0126,1
6953,2011,Trim. 2,junio,27,1 (11) 500 555-0159,1
6954,2013,Trim. 4,diciembre,27,369-555-0114,2
6955,2014,Trim. 1,enero,7,835-555-0112,1
6956,2013,Trim. 4,octubre,17,1 (11) 500 555-0183,2
6957,2013,Trim. 4,noviembre,13,214-555-0171,2
6958,2014,Trim. 2,junio,19,540-555-0189,1
6959,2012,Trim. 4,noviembre,17,1 (11) 500 555-0122,1
6960,2012,Trim. 1,enero,2,1 (11) 500 555-0192,2
6961,2013,Trim. 4,diciembre,18,1 (11) 500 555-0165,1
6962,2014,Trim. 2,abril,6,331-555-0163,1
6963,2012,Trim. 4,octubre,7,1 (11) 500 555-0113,1
6964,2014,Trim. 1,febrero,26,798-555-0137,2
6965,2014,Trim. 2,mayo,18,783-555-0163,2
6966,2014,Trim. 1,marzo,10,569-555-0112,2
6967,2013,Trim. 4,noviembre,22,524-555-0198,1
6968,2013,Trim. 3,agosto,18,771-555-0195,2
6969,2013,Trim. 3,julio,10,308-555-0179,2
6970,2013,Trim. 3,agosto,26,246-555-0114,2
6971,2014,Trim. 1,enero,1,1 (11) 500 555-0117,1
6972,2014,Trim. 2,abril,11,493-555-0113,2
6973,2011,Trim. 4,octubre,28,161-555-0181,1
6974,2013,Trim. 3,julio,25,1 (11) 500 555-0127,1
6975,2013,Trim. 4,noviembre,14,272-555-0110,1
6976,2013,Trim. 4,noviembre,16,138-555-0118,2
6977,2013,Trim. 3,septiembre,26,1 (11) 500 555-0126,2
6978,2014,Trim. 1,enero,5,1 (11) 500 555-0125,2
6979,2013,Trim. 3,septiembre,13,249-555-0138,1
6980,2013,Trim. 3,agosto,16,1 (11) 500 555-0139,1
6981,2013,Trim. 4,noviembre,2,165-555-0115,1
6982,2013,Trim. 3,julio,28,551-555-0183,1
6983,2013,Trim. 4,octubre,2,909-555-0115,1
6984,2013,Trim. 3,agosto,27,1 (11) 500 555-0187,2
6985,2013,Trim. 3,julio,26,1 (11) 500 555-0179,1
6986,2013,Trim. 4,diciembre,3,181-555-0113,2
6987,2013,Trim. 3,julio,1,453-555-0175,2
6988,2013,Trim. 3,septiembre,12,114-555-0160,1
6989,2013,Trim. 4,octubre,13,1 (11) 500 555-0192,2
6990,2011,Trim. 2,junio,1,1 (11) 500 555-0151,1
6991,2013,Trim. 3,julio,1,1 (11) 500 555-0137,2
6992,2013,Trim. 4,diciembre,7,1 (11) 500 555-0148,1
6993,2013,Trim. 3,agosto,7,716-555-0155,2
6994,2014,Trim. 2,mayo,1,1 (11) 500 555-0161,1
6995,2012,Trim. 3,septiembre,19,1 (11) 500 555-0187,1
6996,2013,Trim. 1,febrero,1,1 (11) 500 555-0121,1
6997,2013,Trim. 2,mayo,7,157-555-0165,1
6998,2014,Trim. 1,marzo,9,982-555-0119,2
6999,2013,Trim. 4,noviembre,16,844-555-0156,1
7000,2013,Trim. 4,noviembre,24,175-555-0196,2
7001,2012,Trim. 4,octubre,8,1 (11) 500 555-0150,1
7002,2012,Trim. 1,enero,19,1 (11) 500 555-0120,1
7003,2014,Trim. 1,marzo,3,1 (11) 500 555-0164,2
7004,2013,Trim. 3,septiembre,19,1 (11) 500 555-0162,2
7005,2013,Trim. 4,noviembre,27,1 (11) 500 555-0180,1
7006,2013,Trim. 3,septiembre,19,1 (11) 500 555-0117,2
7007,2014,Trim. 2,mayo,26,458-555-0188,2
7008,2013,Trim. 4,octubre,2,818-555-0118,2
7009,2014,Trim. 1,marzo,13,1 (11) 500 555-0177,1
7010,2012,Trim. 4,noviembre,22,1 (11) 500 555-0189,1
7011,2014,Trim. 2,mayo,7,1 (11) 500 555-0120,2
7012,2014,Trim. 2,junio,21,579-555-0134,1
7013,2014,Trim. 2,abril,5,560-555-0168,1
7014,2013,Trim. 3,septiembre,16,1 (11) 500 555-0183,2
7015,2012,Trim. 2,mayo,11,1 (11) 500 555-0128,1
7016,2014,Trim. 1,enero,27,375-555-0149,2
7017,2013,Trim. 4,noviembre,10,615-555-0121,1
7018,2014,Trim. 1,febrero,1,120-555-0133,1
7019,2012,Trim. 2,mayo,1,1 (11) 500 555-0143,1
7020,2014,Trim. 2,abril,27,1 (11) 500 555-0199,2
7021,2014,Trim. 1,enero,9,1 (11) 500 555-0169,1
7022,2013,Trim. 2,mayo,15,1 (11) 500 555-0140,2
7023,2012,Trim. 2,junio,8,149-555-0161,1
7024,2013,Trim. 4,diciembre,3,136-555-0183,2
7025,2012,Trim. 1,enero,10,1 (11) 500 555-0187,1
7026,2012,Trim. 3,julio,23,1 (11) 500 555-0175,1
7027,2012,Trim. 1,febrero,23,377-555-0185,2
7028,2013,Trim. 2,abril,22,1 (11) 500 555-0173,1
7029,2013,Trim. 3,agosto,15,259-555-0187,1
7030,2013,Trim. 3,julio,12,193-555-0178,2
7031,2012,Trim. 1,febrero,4,1 (11) 500 555-0180,2
7032,2013,Trim. 4,diciembre,28,159-555-0168,1
7033,2014,Trim. 2,junio,19,273-555-0159,1
7034,2013,Trim. 4,noviembre,1,1 (11) 500 555-0132,2
7035,2013,Trim. 2,mayo,29,743-555-0146,2
7036,2013,Trim. 4,noviembre,5,373-555-0180,1
7037,2013,Trim. 2,junio,2,1 (11) 500 555-0176,2
7038,2014,Trim. 1,febrero,8,373-555-0150,1
7039,2013,Trim. 4,noviembre,27,914-555-0183,2
7040,2013,Trim. 4,noviembre,9,171-555-0166,1
7041,2014,Trim. 1,febrero,25,713-555-0192,1
7042,2013,Trim. 1,enero,3,1 (11) 500 555-0187,1
7043,2013,Trim. 3,julio,25,756-555-0120,2
7044,2013,Trim. 4,diciembre,13,603-555-0152,1
7045,2012,Trim. 3,julio,15,849-555-0134,1
7046,2013,Trim. 1,marzo,10,1 (11) 500 555-0126,2
7047,2014,Trim. 2,mayo,5,523-555-0115,1
7048,2011,Trim. 4,diciembre,25,301-555-0188,2
7049,2013,Trim. 3,julio,9,558-555-0139,2
7050,2014,Trim. 2,abril,3,924-555-0122,1
7051,2013,Trim. 1,marzo,12,1 (11) 500 555-0111,1
7052,2013,Trim. 3,septiembre,24,641-555-0162,1
7053,2013,Trim. 2,mayo,12,1 (11) 500 555-0182,1
7054,2013,Trim. 4,noviembre,21,151-555-0172,1
7055,2012,Trim. 1,enero,5,1 (11) 500 555-0139,1
7056,2013,Trim. 1,marzo,12,538-555-0190,2
7057,2014,Trim. 1,marzo,1,452-555-0128,1
7058,2013,Trim. 1,febrero,1,850-555-0189,1
7059,2013,Trim. 3,septiembre,23,1 (11) 500 555-0186,2
7060,2014,Trim. 2,mayo,13,1 (11) 500 555-0189,1
7061,2013,Trim. 4,noviembre,25,994-555-0149,1
7062,2012,Trim. 4,octubre,10,1 (11) 500 555-0132,2
7063,2014,Trim. 1,febrero,18,1 (11) 500 555-0176,1
7064,2014,Trim. 2,mayo,14,162-555-0133,1
7065,2011,Trim. 4,diciembre,17,1 (11) 500 555-0173,1
7066,2013,Trim. 4,diciembre,22,833-555-0117,2
7067,2014,Trim. 1,febrero,13,364-555-0113,2
7068,2013,Trim. 4,octubre,9,833-555-0112,1
7069,2013,Trim. 3,julio,17,1 (11) 500 555-0194,1
7070,2013,Trim. 3,septiembre,19,1 (11) 500 555-0110,1
7071,2012,Trim. 3,agosto,1,1 (11) 500 555-0153,1
7072,2014,Trim. 1,febrero,2,397-555-0181,2
7073,2014,Trim. 1,febrero,8,126-555-0191,1
7074,2013,Trim. 4,diciembre,22,1 (11) 500 555-0163,2
7075,2013,Trim. 4,octubre,30,131-555-0196,2
7076,2014,Trim. 1,enero,8,1 (11) 500 555-0112,1
7077,2011,Trim. 3,agosto,19,974-555-0179,2
7078,2014,Trim. 2,mayo,15,979-555-0111,2
7079,2013,Trim. 3,septiembre,29,700-555-0195,1
7080,2014,Trim. 2,junio,12,1 (11) 500 555-0147,2
7081,2014,Trim. 2,junio,25,1 (11) 500 555-0113,1
7082,2014,Trim. 1,enero,14,1 (11) 500 555-0115,2
7083,2013,Trim. 3,julio,13,1 (11) 500 555-0159,1
7084,2014,Trim. 2,abril,17,113-555-0188,1
7085,2012,Trim. 1,enero,13,1 (11) 500 555-0196,2
7086,2014,Trim. 1,enero,26,268-555-0160,2
7087,2014,Trim. 2,mayo,22,270-555-0131,2
7088,2013,Trim. 4,octubre,3,1 (11) 500 555-0161,1
7089,2013,Trim. 3,julio,27,352-555-0115,1
7090,2011,Trim. 4,diciembre,31,390-555-0145,1
7091,2013,Trim. 2,mayo,21,125-555-0155,1
7092,2014,Trim. 1,febrero,15,552-555-0118,1
7093,2013,Trim. 4,octubre,26,396-555-0181,2
7094,2013,Trim. 3,agosto,6,1 (11) 500 555-0124,2
7095,2012,Trim. 1,marzo,11,1 (11) 500 555-0149,1
7096,2013,Trim. 4,octubre,23,1 (11) 500 555-0127,1
7097,2013,Trim. 3,julio,20,754-555-0159,2
7098,2014,Trim. 1,marzo,3,1 (11) 500 555-0178,1
7099,2013,Trim. 3,septiembre,24,631-555-0118,1
7100,2013,Trim. 2,abril,13,1 (11) 500 555-0113,2
7101,2013,Trim. 2,junio,18,1 (11) 500 555-0125,2
7102,2012,Trim. 3,septiembre,13,678-555-0139,2
7103,2014,Trim. 1,enero,26,1 (11) 500 555-0178,2
7104,2013,Trim. 4,octubre,3,193-555-0135,2
7105,2013,Trim. 4,octubre,29,1 (11) 500 555-0114,2
7106,2012,Trim. 4,diciembre,3,1 (11) 500 555-0134,1
7107,2012,Trim. 3,agosto,17,1 (11) 500 555-0112,2
7108,2013,Trim. 4,diciembre,13,675-555-0149,2
7109,2014,Trim. 2,junio,3,402-555-0181,2
7110,2014,Trim. 1,febrero,8,1 (11) 500 555-0123,1
7111,2014,Trim. 2,junio,7,952-555-0171,2
7112,2011,Trim. 4,diciembre,3,1 (11) 500 555-0110,1
7113,2012,Trim. 2,abril,17,632-555-0172,1
7114,2013,Trim. 2,mayo,6,507-555-0147,1
7115,2012,Trim. 1,febrero,8,1 (11) 500 555-0120,2
7116,2014,Trim. 2,mayo,13,680-555-0114,1
7117,2012,Trim. 2,junio,11,1 (11) 500 555-0182,1
7118,2014,Trim. 1,enero,29,806-555-0198,1
7119,2013,Trim. 4,noviembre,25,863-555-0120,2
7120,2013,Trim. 3,septiembre,26,356-555-0116,2
7121,2014,Trim. 1,marzo,23,191-555-0146,1
7122,2013,Trim. 3,agosto,12,1 (11) 500 555-0151,2
7123,2013,Trim. 2,mayo,14,1 (11) 500 555-0130,1
7124,2013,Trim. 3,julio,18,359-555-0158,2
7125,2013,Trim. 4,octubre,31,120-555-0113,1
7126,2011,Trim. 3,agosto,10,733-555-0149,1
7127,2014,Trim. 1,enero,13,439-555-0197,1
7128,2012,Trim. 1,febrero,14,1 (11) 500 555-0198,2
7129,2014,Trim. 2,junio,13,868-555-0191,2
7130,2013,Trim. 4,noviembre,18,803-555-0126,1
7131,2012,Trim. 2,junio,23,1 (11) 500 555-0186,1
7132,2013,Trim. 3,agosto,2,1 (11) 500 555-0145,1
7133,2013,Trim. 3,septiembre,17,1 (11) 500 555-0143,2
7134,2013,Trim. 3,septiembre,9,194-555-0172,1
7135,2013,Trim. 4,octubre,27,779-555-0162,2
7136,2014,Trim. 1,marzo,2,1 (11) 500 555-0124,1
7137,2012,Trim. 4,octubre,10,1 (11) 500 555-0140,1
7138,2013,Trim. 4,octubre,15,166-555-0174,2
7139,2013,Trim. 4,octubre,28,173-555-0120,1
7140,2013,Trim. 4,noviembre,13,1 (11) 500 555-0165,1
7141,2011,Trim. 3,agosto,30,1 (11) 500 555-0145,1
7142,2014,Trim. 2,abril,11,936-555-0157,2
7143,2013,Trim. 4,diciembre,5,1 (11) 500 555-0168,2
7144,2013,Trim. 3,septiembre,24,1 (11) 500 555-0167,1
7145,2013,Trim. 3,septiembre,15,1 (11) 500 555-0113,2
7146,2014,Trim. 1,enero,4,1 (11) 500 555-0118,2
7147,2014,Trim. 1,marzo,8,330-555-0118,1
7148,2013,Trim. 2,junio,26,1 (11) 500 555-0161,1
7149,2014,Trim. 2,mayo,15,1 (11) 500 555-0124,2
7150,2013,Trim. 4,octubre,6,845-555-0113,1
7151,2013,Trim. 3,julio,26,113-555-0156,1
7152,2014,Trim. 2,mayo,30,319-555-0193,2
7153,2014,Trim. 2,abril,10,1 (11) 500 555-0128,2
7154,2012,Trim. 4,noviembre,1,1 (11) 500 555-0118,1
7155,2013,Trim. 3,septiembre,20,160-555-0156,2
7156,2013,Trim. 4,noviembre,21,1 (11) 500 555-0121,1
7157,2012,Trim. 3,agosto,13,1 (11) 500 555-0127,1
7158,2013,Trim. 3,julio,25,290-555-0117,1
7159,2013,Trim. 3,julio,16,533-555-0147,2
7160,2012,Trim. 3,septiembre,4,910-555-0188,2
7161,2013,Trim. 4,noviembre,25,214-555-0150,2
7162,2013,Trim. 4,noviembre,21,1 (11) 500 555-0148,2
7163,2014,Trim. 1,febrero,2,1 (11) 500 555-0187,2
7164,2013,Trim. 2,abril,16,1 (11) 500 555-0122,1
7165,2014,Trim. 2,mayo,15,785-555-0130,2
7166,2011,Trim. 4,noviembre,10,807-555-0129,1
7167,2014,Trim. 2,mayo,21,1 (11) 500 555-0120,2
7168,2013,Trim. 4,diciembre,9,133-555-0128,2
7169,2014,Trim. 1,enero,26,260-555-0148,1
7170,2012,Trim. 4,diciembre,13,1 (11) 500 555-0110,1
7171,2013,Trim. 4,diciembre,7,1 (11) 500 555-0186,2
7172,2013,Trim. 4,noviembre,16,862-555-0191,2
7173,2012,Trim. 2,junio,5,960-555-0157,1
7174,2014,Trim. 2,abril,26,766-555-0133,1
7175,2013,Trim. 3,agosto,16,285-555-0118,2
7176,2012,Trim. 4,diciembre,10,1 (11) 500 555-0143,1
7177,2013,Trim. 4,noviembre,9,686-555-0131,1
7178,2012,Trim. 3,julio,15,1 (11) 500 555-0126,2
7179,2013,Trim. 3,septiembre,22,503-555-0185,1
7180,2013,Trim. 3,julio,12,1 (11) 500 555-0164,1
7181,2013,Trim. 2,mayo,7,1 (11) 500 555-0114,2
7182,2013,Trim. 3,julio,1,531-555-0115,2
7183,2013,Trim. 3,septiembre,4,193-555-0183,2
7184,2013,Trim. 4,octubre,1,1 (11) 500 555-0124,2
7185,2012,Trim. 4,noviembre,9,1 (11) 500 555-0195,1
7186,2014,Trim. 1,enero,6,634-555-0154,2
7187,2014,Trim. 2,junio,27,1 (11) 500 555-0187,2
7188,2013,Trim. 3,agosto,8,1 (11) 500 555-0117,1
7189,2013,Trim. 3,agosto,5,1 (11) 500 555-0199,1
7190,2013,Trim. 3,julio,28,1 (11) 500 555-0128,1
7191,2014,Trim. 1,enero,30,662-555-0186,2
7192,2014,Trim. 1,enero,13,1 (11) 500 555-0139,1
7193,2014,Trim. 2,abril,9,1 (11) 500 555-0145,2
7194,2011,Trim. 4,noviembre,6,1 (11) 500 555-0142,1
7195,2013,Trim. 4,octubre,2,517-555-0198,2
7196,2013,Trim. 3,septiembre,1,1 (11) 500 555-0158,1
7197,2013,Trim. 4,noviembre,11,1 (11) 500 555-0191,1
7198,2014,Trim. 1,enero,10,367-555-0114,1
7199,2012,Trim. 1,febrero,17,1 (11) 500 555-0112,2
7200,2012,Trim. 1,febrero,12,732-555-0144,1
7201,2014,Trim. 1,febrero,8,474-555-0125,1
7202,2012,Trim. 1,enero,21,1 (11) 500 555-0117,1
7203,2014,Trim. 2,abril,8,197-555-0115,2
7204,2012,Trim. 4,noviembre,22,1 (11) 500 555-0171,1
7205,2012,Trim. 1,marzo,19,1 (11) 500 555-0118,1
7206,2013,Trim. 4,diciembre,21,442-555-0178,1
7207,2013,Trim. 1,marzo,25,1 (11) 500 555-0151,2
7208,2011,Trim. 2,junio,23,978-555-0123,1
7209,2014,Trim. 1,enero,5,145-555-0142,2
7210,2013,Trim. 4,diciembre,27,804-555-0125,2
7211,2013,Trim. 4,diciembre,27,1 (11) 500 555-0144,1
7212,2014,Trim. 2,mayo,26,118-555-0149,2
7213,2013,Trim. 4,octubre,3,438-555-0111,2
7214,2014,Trim. 1,febrero,4,753-555-0176,1
7215,2013,Trim. 4,octubre,3,651-555-0169,2
7216,2012,Trim. 3,julio,18,203-555-0154,1
7217,2013,Trim. 4,octubre,24,799-555-0197,1
7218,2014,Trim. 1,enero,12,1 (11) 500 555-0182,1
7219,2013,Trim. 2,mayo,12,538-555-0197,1
7220,2012,Trim. 4,octubre,10,1 (11) 500 555-0121,2
7221,2013,Trim. 1,febrero,18,1 (11) 500 555-0127,2
7222,2013,Trim. 4,noviembre,26,1 (11) 500 555-0135,1
7223,2013,Trim. 4,diciembre,3,1 (11) 500 555-0117,1
7224,2013,Trim. 4,octubre,16,137-555-0153,1
7225,2013,Trim. 4,noviembre,24,844-555-0175,2
7226,2011,Trim. 4,noviembre,2,461-555-0112,2
7227,2012,Trim. 2,abril,10,1 (11) 500 555-0137,2
7228,2013,Trim. 4,diciembre,20,1 (11) 500 555-0167,2
7229,2014,Trim. 1,febrero,21,1 (11) 500 555-0111,2
7230,2013,Trim. 3,julio,19,1 (11) 500 555-0128,2
7231,2014,Trim. 2,abril,2,1 (11) 500 555-0175,2
7232,2011,Trim. 4,octubre,10,1 (11) 500 555-0168,2
7233,2013,Trim. 4,noviembre,5,763-555-0121,1
7234,2011,Trim. 4,noviembre,26,407-555-0157,2
7235,2013,Trim. 2,mayo,5,864-555-0118,1
7236,2012,Trim. 1,enero,6,1 (11) 500 555-0118,2
7237,2013,Trim. 4,diciembre,6,1 (11) 500 555-0159,2
7238,2012,Trim. 2,mayo,18,644-555-0177,2
7239,2013,Trim. 3,julio,3,233-555-0183,1
7240,2014,Trim. 2,junio,23,1 (11) 500 555-0117,2
7241,2012,Trim. 1,febrero,16,1 (11) 500 555-0168,1
7242,2014,Trim. 2,mayo,25,631-555-0137,1
7243,2013,Trim. 4,diciembre,17,429-555-0119,2
7244,2013,Trim. 2,abril,1,1 (11) 500 555-0119,2
