BusinessEntityID,EmailAddress,EmailAddressID,Año,Trimestre,Mes,Día,rowguid
3354,toni14@adventure-works.com,2549,2014,Trim. 1,enero,5,CC3FA3C3-0771-4D8E-9CD3-76FD4597AB89
3355,gabrielle38@adventure-works.com,2550,2014,Trim. 2,junio,23,9EF53CBD-9599-4812-B9DB-ECA03B0F6581
3356,toni15@adventure-works.com,2551,2012,Trim. 3,septiembre,28,96B36E97-4924-402D-AEF9-F0C039539D82
3357,gabrielle39@adventure-works.com,2552,2013,Trim. 2,abril,9,C91CDB98-B52D-4525-96E9-F30F543F2451
3358,gabrielle40@adventure-works.com,2553,2013,Trim. 4,diciembre,25,7A4C0585-ABC3-4EEF-AF93-BCEECABBD31E
3359,toni16@adventure-works.com,2554,2013,Trim. 4,octubre,11,E6EC3325-3B7D-4281-AC0C-075F9B5A2747
3360,gabrielle41@adventure-works.com,2555,2013,Trim. 4,noviembre,5,D5401C75-02A3-457F-B853-64BA54133125
3361,toni17@adventure-works.com,2556,2014,Trim. 2,abril,22,DE9B9468-D179-4232-9B91-806BDB91B14C
3362,gabrielle42@adventure-works.com,2557,2011,Trim. 4,octubre,4,AAEDCAD3-B9A2-489C-9D04-3263E70C84DF
3363,toni18@adventure-works.com,2558,2013,Trim. 3,julio,17,4CF7A210-3AD3-415A-A36B-5E801D9DB198
3364,gabrielle43@adventure-works.com,2559,2014,Trim. 1,marzo,9,0D9B50C6-0724-4C2C-81F2-078DE255AFB4
3365,cedric10@adventure-works.com,2560,2013,Trim. 1,enero,8,FF02A52D-FD5C-4812-B76A-9B694AF3B8F6
3366,toni19@adventure-works.com,2561,2012,Trim. 4,octubre,10,F203693E-EC36-41F2-AF89-F0A4C0BB379A
3367,toni20@adventure-works.com,2562,2014,Trim. 2,mayo,5,FF3B7E4B-B8EA-42BD-9A3D-9BADA273944C
3368,gabrielle44@adventure-works.com,2563,2014,Trim. 1,marzo,6,E00F3B08-3301-4380-A754-682F4BF9BB77
3369,toni21@adventure-works.com,2564,2014,Trim. 2,mayo,2,0CF1914C-22A7-424B-88D7-B526A04535AF
3370,haley0@adventure-works.com,2565,2014,Trim. 2,mayo,10,F9868085-7BB5-4734-9CAD-62683FB9A10A
3371,toni22@adventure-works.com,2566,2014,Trim. 1,enero,9,AB489513-DF84-4683-B259-7EF96E9DAE9C
3372,haley1@adventure-works.com,2567,2014,Trim. 2,junio,7,1C5740F8-5F06-4D6A-87BB-715932C32FFA
3373,mayra0@adventure-works.com,2568,2013,Trim. 2,mayo,29,0757D479-33A0-427D-90A4-D61445D16F1F
3374,haley2@adventure-works.com,2569,2014,Trim. 2,mayo,23,3E82AA01-BA43-4372-938B-0CAF22972CD1
3375,haley3@adventure-works.com,2570,2013,Trim. 3,agosto,12,3BB84B0D-E48A-4265-AF25-4B1160C5E841
3376,mayra1@adventure-works.com,2571,2013,Trim. 3,septiembre,10,1E0D846D-0D45-4C80-9907-95B3D3C74BAA
3377,joan2@adventure-works.com,2572,2013,Trim. 4,diciembre,4,47C76911-1F58-4F0D-8EF3-189930D8235E
3378,mayra2@adventure-works.com,2573,2013,Trim. 1,marzo,14,93594C70-96D0-4BA8-9117-1DED8C7C9251
3379,haley4@adventure-works.com,2574,2012,Trim. 4,noviembre,15,4B4F4142-D5E6-4508-A8E3-C0BE6CF71A5A
3380,haley5@adventure-works.com,2575,2014,Trim. 1,febrero,27,30F52BE1-3ADE-4712-BF49-CB326C9B1063
3381,mayra3@adventure-works.com,2576,2011,Trim. 3,agosto,15,0DC3800D-C771-42BB-A59E-99AB45386BD9
3382,mayra4@adventure-works.com,2577,2013,Trim. 3,septiembre,4,7B0CF260-B160-433B-AA95-C9CC32147ACF
3383,haley6@adventure-works.com,2578,2014,Trim. 1,enero,23,09931011-4A22-4C08-8E71-D0EBD6B43F53
3384,mayra5@adventure-works.com,2579,2014,Trim. 1,marzo,22,E8A2D3B4-C7B2-4C86-9B3D-F280BDC15996
3385,haley7@adventure-works.com,2580,2014,Trim. 2,junio,26,26B5A187-640A-492F-ACA8-B20BB46B619D
3386,mayra6@adventure-works.com,2581,2013,Trim. 4,diciembre,28,E11F77AB-69D9-43F3-A6A6-4BEC19A47F89
3387,haley8@adventure-works.com,2582,2014,Trim. 1,enero,11,8DAAA208-12ED-4587-8CA5-0A20B80C8FAD
3388,haley9@adventure-works.com,2583,2013,Trim. 2,abril,6,61B6A55D-62BD-4E53-AAC6-0CA157DA6F61
3389,mayra7@adventure-works.com,2584,2012,Trim. 2,mayo,29,02DE970E-0D16-4315-85D1-CA37EF9782B7
3390,haley10@adventure-works.com,2585,2012,Trim. 1,febrero,1,55242068-B88B-43EB-BE65-F4B61379A4CA
3391,mayra8@adventure-works.com,2586,2013,Trim. 4,noviembre,16,A87DD711-E56B-4310-9344-DB25480DCA09
3392,mayra9@adventure-works.com,2587,2011,Trim. 2,junio,8,ADAE2293-D37D-434C-A739-2DAD24E24EAC
3393,haley11@adventure-works.com,2588,2014,Trim. 1,enero,25,C1DA4B4F-ADA8-4A4E-BDEB-3A91D1E7F9FE
3394,haley12@adventure-works.com,2589,2014,Trim. 2,mayo,3,B195A44A-96D1-4C80-A5F1-73B8B5022368
3395,haley13@adventure-works.com,2590,2011,Trim. 2,junio,11,BCB1F70C-BD78-4B7D-8763-0CAD8306767B
3396,mayra10@adventure-works.com,2591,2014,Trim. 1,enero,3,8E4012A6-27FF-42C0-B514-A87B1947185C
3397,haley14@adventure-works.com,2592,2012,Trim. 1,febrero,13,64FECCF1-E67D-454A-91AC-5DA12569C32F
3398,mayra11@adventure-works.com,2593,2014,Trim. 1,marzo,12,3DC69413-C872-4F4C-9ADB-6E34F5DE0ABB
3399,haley15@adventure-works.com,2594,2013,Trim. 1,marzo,16,059BC31B-0EEC-4C21-B32B-0AFBB919D358
3400,haley16@adventure-works.com,2595,2013,Trim. 4,noviembre,16,3F3B3EAC-6C15-45FB-98B3-C438BCA9A92C
3401,mayra12@adventure-works.com,2596,2012,Trim. 2,mayo,22,DED81F68-79E8-4E0D-A56A-747D53EC668E
3402,joan3@adventure-works.com,2597,2013,Trim. 3,julio,10,9337D76F-7BBF-468B-A94E-1C0D5081963C
3403,mayra13@adventure-works.com,2598,2013,Trim. 4,noviembre,29,F85E8E5A-CAC4-4F62-B727-40627D6B2F54
3404,haley17@adventure-works.com,2599,2013,Trim. 3,agosto,13,448AE457-0193-471C-BBD5-1CD6F623A81B
3405,haley18@adventure-works.com,2600,2013,Trim. 3,septiembre,15,1FF6CECA-14C7-4694-B3F9-56A0A95DC7C8
3406,haley19@adventure-works.com,2601,2013,Trim. 4,octubre,18,FED9D22F-16D0-433C-AA6A-797A312D8481
3407,haley20@adventure-works.com,2602,2014,Trim. 1,febrero,6,79E1A5A0-732B-4AEE-9442-321A32541E79
3408,mayra14@adventure-works.com,2603,2012,Trim. 3,agosto,31,429FEBB7-0AE1-40F5-BF74-518B198A1F43
3409,haley21@adventure-works.com,2604,2012,Trim. 2,abril,11,5EFA2A94-DD51-40C2-82C2-57C849C376E7
3410,mayra15@adventure-works.com,2605,2013,Trim. 4,diciembre,26,3A62BBBF-8D7E-46A9-AA5D-429C379B92CC
3411,mayra16@adventure-works.com,2606,2013,Trim. 2,abril,28,60C9456C-C3A7-4AE9-B8A3-0D89F030F7C5
3412,mayra17@adventure-works.com,2607,2012,Trim. 4,noviembre,22,8F2EA8CB-54E3-4981-B8C3-04007D8FBF2B
3413,haley22@adventure-works.com,2608,2013,Trim. 3,julio,6,CD34A086-D484-4FC7-96D6-E1507BD3521F
3414,haley23@adventure-works.com,2609,2012,Trim. 3,julio,4,8CC2111B-9D50-4D22-9BB4-D5214B419653
3415,mayra18@adventure-works.com,2610,2014,Trim. 1,febrero,5,90EFBD3D-DF72-4A3C-8093-1A8AAF47DB7D
3416,haley24@adventure-works.com,2611,2012,Trim. 1,marzo,28,86DF7611-A1A1-4EA9-AAC1-5444AA08B0FF
3417,mayra19@adventure-works.com,2612,2013,Trim. 3,septiembre,25,FBB4EE4A-25CE-4C8F-87BF-BB9B93EEF18A
3418,joan4@adventure-works.com,2613,2013,Trim. 4,diciembre,10,C8916085-ABB5-4765-BCEF-37E6CCDB6402
3419,mayra20@adventure-works.com,2614,2011,Trim. 3,julio,25,DDB17151-8F81-4EE3-B365-D23970D3392D
3420,haley25@adventure-works.com,2615,2014,Trim. 1,marzo,16,AEF99F43-B26A-4E83-844E-9C53B029041C
3421,lydia0@adventure-works.com,2616,2012,Trim. 4,noviembre,7,362AFAFB-16D1-4EAA-9F1A-2652B8D3CC48
3422,haley26@adventure-works.com,2617,2014,Trim. 2,mayo,21,58A6F480-E62F-4ECF-B416-098D0DDE07FE
3423,cedric11@adventure-works.com,2618,2013,Trim. 4,noviembre,1,1276D93C-9CB1-4C2E-BBCA-F36E2D7F7EE7
3424,haley27@adventure-works.com,2619,2012,Trim. 1,febrero,21,B310B8A8-6CC7-43CD-9EF1-69073AB27847
3425,lydia1@adventure-works.com,2620,2013,Trim. 3,julio,11,E2A993BD-12E0-468B-865B-8EDF2BC3303F
3426,haley28@adventure-works.com,2621,2013,Trim. 4,octubre,18,0C1735FD-BEC0-421F-802E-D10ED51749F6
3427,haley29@adventure-works.com,2622,2012,Trim. 3,agosto,1,C85ABFC4-47A4-404F-97C2-322A76ED9A4E
3428,lydia2@adventure-works.com,2623,2013,Trim. 1,enero,20,D6DC3E9C-A705-45F9-874B-C1DBCDEA00FA
3429,haley30@adventure-works.com,2624,2013,Trim. 4,octubre,11,B17BBD22-EAD2-4BD1-90B7-71EAA3DC6683
3430,haley31@adventure-works.com,2625,2014,Trim. 1,marzo,1,840A0A6F-6614-41F6-AFAA-C8FAB1B80016
3431,lydia3@adventure-works.com,2626,2013,Trim. 4,noviembre,29,F2317CD5-0B7F-4EBD-92E7-DFA5B0F440F3
3432,haley32@adventure-works.com,2627,2013,Trim. 3,septiembre,19,8F1D3795-065A-40DC-A4B6-A88FB7163FAA
3433,lydia4@adventure-works.com,2628,2014,Trim. 2,abril,3,985D6C58-F775-4E17-94FC-701F77B4CF87
3434,haley33@adventure-works.com,2629,2014,Trim. 2,mayo,16,72C1C9D1-EF5D-4C96-8B1F-AE941AEADD82
3435,lydia5@adventure-works.com,2630,2012,Trim. 4,diciembre,19,0D200BA2-F835-46E8-9FAA-297AA5561942
3436,haley34@adventure-works.com,2631,2013,Trim. 1,febrero,6,4748B64D-FE50-4802-A1F2-FD2F3DFAA573
3437,lydia6@adventure-works.com,2632,2014,Trim. 1,marzo,1,B9BE2DBD-01A1-4F09-9427-9CB9D86EEDA4
3438,haley35@adventure-works.com,2633,2014,Trim. 2,junio,26,FA63F748-1A54-4941-B143-CBF5149080E6
3439,lydia7@adventure-works.com,2634,2013,Trim. 4,diciembre,9,1314FB1A-5C05-4D82-8369-47112CECCD84
3440,haley36@adventure-works.com,2635,2013,Trim. 4,noviembre,8,1FF9C668-0010-4321-95F3-E014183BAFDE
3441,cedric12@adventure-works.com,2636,2013,Trim. 2,mayo,26,CA18F9FF-62ED-4011-AE0F-09EFFD88D5C7
3442,lydia8@adventure-works.com,2637,2014,Trim. 2,abril,11,7761F218-63DB-432E-A9F1-DC0DC89D5DF1
3443,haley37@adventure-works.com,2638,2012,Trim. 3,septiembre,2,0337DF12-1630-47ED-A39E-3D716F5B40E4
3444,lydia9@adventure-works.com,2639,2012,Trim. 3,agosto,23,BDFD8C79-7651-4721-BADB-4920B08AD16E
3445,haley38@adventure-works.com,2640,2012,Trim. 1,marzo,14,1D4501A3-4E26-46FA-8B70-BB50981DDBA2
3446,haley39@adventure-works.com,2641,2014,Trim. 1,enero,11,9DF87811-002E-4283-A320-54AC8C90B3B8
3447,haley40@adventure-works.com,2642,2013,Trim. 4,octubre,17,207A9B9F-E393-434E-B269-E0CA63FF2E9E
3448,lydia10@adventure-works.com,2643,2014,Trim. 2,mayo,7,216635C2-834D-4439-9494-2DAC3156D9B4
3449,haley41@adventure-works.com,2644,2014,Trim. 1,marzo,18,57E6D00D-6FD4-4356-B3C0-AD671D2F5B5A
3450,lydia11@adventure-works.com,2645,2013,Trim. 4,noviembre,11,5E0CAC32-CB4F-4049-864B-3CD6FD543826
3451,lydia12@adventure-works.com,2646,2013,Trim. 4,diciembre,9,E8B42A87-C90B-4A2D-8D84-9828B36FE822
3452,lydia13@adventure-works.com,2647,2011,Trim. 3,agosto,27,1F7934F5-212C-42F2-A1E2-9DB1874B9F0B
3453,lydia14@adventure-works.com,2648,2013,Trim. 1,febrero,16,9EFD8354-990F-4B64-A7A1-59B9DE21FC1E
3454,lydia15@adventure-works.com,2649,2013,Trim. 3,julio,3,DC4EB08E-0BA6-4821-98EB-94C0601395DA
3455,lydia16@adventure-works.com,2650,2013,Trim. 1,marzo,17,28150021-AA17-4BB4-A497-6A72161CC4C0
3456,cedric13@adventure-works.com,2651,2013,Trim. 4,diciembre,20,AE0499A0-36E3-404B-91E6-835BFD29E495
3457,lydia17@adventure-works.com,2652,2012,Trim. 1,enero,8,BE372D1F-8B97-4CFB-96F9-B2518C2D3BB3
3458,lydia18@adventure-works.com,2653,2012,Trim. 3,julio,17,9DBB0FD4-6E8A-4247-9C6C-65F278D9D6BA
3459,abigail1@adventure-works.com,2654,2014,Trim. 2,mayo,18,3DDB3317-D5FD-4392-A120-ADCDFF209D14
3460,jessica0@adventure-works.com,2655,2013,Trim. 3,julio,2,5FCE083A-5DFF-43C2-B3CB-AE9B160AC1BE
3461,lydia19@adventure-works.com,2656,2014,Trim. 2,mayo,21,06773949-0907-483F-AB8F-B7D0D371E66D
3462,jessica1@adventure-works.com,2657,2011,Trim. 2,junio,21,5FB489A9-7DBE-4763-8C1F-C133AB78AB32
3463,jessica2@adventure-works.com,2658,2013,Trim. 3,julio,23,5F45FF57-64EB-4FF6-919F-8920CEC5929F
3464,paul8@adventure-works.com,2659,2012,Trim. 2,mayo,9,46D6BA2F-2226-410B-A6B6-48864E4F8D2C
3465,jessica3@adventure-works.com,2660,2014,Trim. 1,enero,20,1BD02CF7-BCE2-4289-9BA7-2A2EC4536FC9
3466,abby0@adventure-works.com,2661,2013,Trim. 4,noviembre,16,1B5AF0C2-C99A-4313-9783-9EA0B3AAA583
3467,jessica4@adventure-works.com,2662,2013,Trim. 4,noviembre,16,6F9AAFED-FC17-4A19-97D0-9BCA72B4E873
3468,jessica5@adventure-works.com,2663,2013,Trim. 4,octubre,19,15EBBCCE-50E8-4A8B-BF59-A3B659583112
3469,abby1@adventure-works.com,2664,2014,Trim. 1,febrero,14,1673E787-A279-4CDF-8BCD-78A78C998C2A
3470,jessica6@adventure-works.com,2665,2014,Trim. 1,marzo,12,29E414EF-F34D-419A-9A4B-9B55142370BD
3471,jessica7@adventure-works.com,2666,2012,Trim. 3,septiembre,10,950A1E29-918E-4A03-974A-194D4730860E
3472,abby2@adventure-works.com,2667,2013,Trim. 2,mayo,22,E5B3A0A0-9A3F-4B15-A424-3A4104DF7562
3473,jessica8@adventure-works.com,2668,2013,Trim. 4,noviembre,27,F5D928F3-EDF4-4752-A04C-C2A65D975EEA
3474,jessica9@adventure-works.com,2669,2013,Trim. 4,octubre,17,9E83750D-6352-4158-8272-49FB1AD7BD17
3475,karla0@adventure-works.com,2670,2012,Trim. 3,agosto,10,4208875D-9CF3-4D7E-B173-0E165EFD31DA
3476,jessica10@adventure-works.com,2671,2013,Trim. 2,mayo,8,00A96EC3-972E-476F-8BC5-CD50393F126A
3477,jessica11@adventure-works.com,2672,2013,Trim. 2,junio,23,E200DCE3-8474-49EE-9571-FC0B50B98FC3
3478,karla1@adventure-works.com,2673,2013,Trim. 4,octubre,30,D239D625-7540-4D06-A872-99ED1582EE54
3479,jessica12@adventure-works.com,2674,2013,Trim. 3,septiembre,26,0DF5D67B-784D-4FAB-BE18-99D142DE63CB
3480,cedric14@adventure-works.com,2675,2012,Trim. 1,marzo,30,24DC368F-CE9D-4475-A710-ACCCB3EE4B4E
3481,karla2@adventure-works.com,2676,2014,Trim. 1,febrero,3,73E4C2C8-6B64-4B55-96A9-D507CE76B68C
3482,jessica13@adventure-works.com,2677,2014,Trim. 1,enero,21,00D2C696-E1BB-4FE5-A8EA-5666924AD379
3483,karla3@adventure-works.com,2678,2011,Trim. 4,octubre,14,06D09946-5361-41C5-BB84-9C51251E3AA5
3484,jessica14@adventure-works.com,2679,2014,Trim. 1,febrero,15,B788EAFF-5853-46B3-958C-F9724B529A37
3485,jessica15@adventure-works.com,2680,2013,Trim. 2,abril,20,729B55EB-5A6D-4315-8D06-96AE38907EF7
3486,karla4@adventure-works.com,2681,2012,Trim. 4,octubre,5,E0272208-F2DA-4B9E-9DB8-D620B472C670
3487,karla5@adventure-works.com,2682,2013,Trim. 2,mayo,23,A1619E7D-C15D-4A10-B124-EA78FF01D46B
3488,jessica16@adventure-works.com,2683,2014,Trim. 2,abril,6,0A415B31-98A0-4468-8C59-AE15BF2CB448
3489,karla6@adventure-works.com,2684,2013,Trim. 3,agosto,15,6D4FE925-47A3-4F85-9802-2FF2575A0D71
3490,jessica17@adventure-works.com,2685,2013,Trim. 3,julio,5,15799788-FC10-4718-AEA7-562A39B944F9
3491,karla7@adventure-works.com,2686,2012,Trim. 4,diciembre,21,7685E225-DD6B-437D-B225-0CAB0624142A
3492,jessica18@adventure-works.com,2687,2013,Trim. 1,marzo,16,D09999E1-932A-4A5F-B5E1-BE74B7E56457
3493,jessica19@adventure-works.com,2688,2013,Trim. 3,septiembre,23,24DBBE42-28F1-4C8E-9FBB-5FDF52250C52
3494,jessica20@adventure-works.com,2689,2014,Trim. 2,mayo,30,47FBED3B-4D25-4097-BEBE-5714FA71469A
3495,karla8@adventure-works.com,2690,2014,Trim. 1,marzo,14,9B12F1A4-41B3-4640-BE25-8E4FCFE1A70F
3496,jessica21@adventure-works.com,2691,2013,Trim. 4,diciembre,13,5523D555-A3BA-4933-8D78-09F1CFE40CF9
3497,jessica22@adventure-works.com,2692,2013,Trim. 4,octubre,14,E44087D8-FF88-4A40-ADA1-F6DDD0E461BE
3498,karla9@adventure-works.com,2693,2013,Trim. 3,septiembre,6,2B7255E4-346A-4F26-B765-D0853C92F868
3499,jessica23@adventure-works.com,2694,2013,Trim. 3,septiembre,19,2B15E4EA-38CC-4D8A-9B6C-79F660AAF19E
3500,jessica24@adventure-works.com,2695,2014,Trim. 2,abril,11,4195DEB2-0950-4403-80E1-A173FFE03B8A
3501,karla10@adventure-works.com,2696,2013,Trim. 4,diciembre,21,44342283-BB5A-4245-96BB-A7C137DC1DB7
3502,jessica25@adventure-works.com,2697,2014,Trim. 2,mayo,6,0AD70F9A-5271-4F91-93E2-2B316539B737
3503,karla11@adventure-works.com,2698,2013,Trim. 2,abril,10,6CD70991-5711-489D-AE11-8C25A381FBA7
3504,cedric15@adventure-works.com,2699,2013,Trim. 3,septiembre,7,B5E249EE-E080-4025-879A-F64314C55AB3
3505,karla12@adventure-works.com,2700,2013,Trim. 3,julio,27,EF49F4C6-C01A-48D5-AD32-394D83FE4F3D
3506,jessica26@adventure-works.com,2701,2014,Trim. 1,febrero,3,BE6391F3-09D7-4C1F-85AB-0C137BB6CF9F
3507,jessica27@adventure-works.com,2702,2013,Trim. 4,octubre,5,3114E3CF-8D8B-40DF-A0EA-ECEF2B76D64D
3508,karla13@adventure-works.com,2703,2013,Trim. 4,diciembre,14,29003897-BC5D-47B2-9FA7-3F1C2DFE9E57
3509,jessica28@adventure-works.com,2704,2012,Trim. 1,marzo,11,CCA075BF-6E03-4596-8D36-B706B8DFD996
3510,jessica29@adventure-works.com,2705,2013,Trim. 3,julio,13,49D688FF-DED2-4FAE-B7FD-41D52F3238A5
3511,jessica30@adventure-works.com,2706,2013,Trim. 2,mayo,2,E3312AE2-E90E-4C6D-8442-52FB35959536
3512,karla14@adventure-works.com,2707,2013,Trim. 4,diciembre,10,2B7A591D-9026-45CB-A285-05AB035F98FA
3513,jessica31@adventure-works.com,2708,2014,Trim. 1,marzo,6,117587C3-2608-4568-9723-98174ED459D7
3514,jessica32@adventure-works.com,2709,2012,Trim. 1,enero,11,C04899D6-D8B6-4E28-B227-484BF7F754E3
3515,karla15@adventure-works.com,2710,2013,Trim. 3,agosto,13,60CDDC08-1D9B-4D19-BCEE-7C2446D2F824
3516,karla16@adventure-works.com,2711,2013,Trim. 4,noviembre,25,C4EC4BDC-CB2E-4E1B-9727-602C8D01B67F
3517,jessica33@adventure-works.com,2712,2012,Trim. 1,febrero,4,15F5152B-007C-44AB-A682-1576F8E42234
3518,jessica34@adventure-works.com,2713,2014,Trim. 1,febrero,16,961AC0D0-6CCF-465A-837D-2DFBC4F7AB15
3519,jessica35@adventure-works.com,2714,2012,Trim. 4,octubre,31,C9174AC6-43C0-4CE0-986D-4CF7077274D1
3520,karla17@adventure-works.com,2715,2013,Trim. 1,enero,24,BFFAA123-2FCF-47E8-AA01-4CB33E890EE2
3521,jessica36@adventure-works.com,2716,2014,Trim. 1,marzo,16,8F814E9B-0F20-45BF-B88F-F9B4A9BF107A
3522,jessica37@adventure-works.com,2717,2013,Trim. 1,marzo,4,0C4A181B-F3B1-4833-8519-F8017C15475D
3523,jessica38@adventure-works.com,2718,2014,Trim. 1,marzo,10,3AC7CA2B-0896-4130-B648-E57FDD149792
3524,karla18@adventure-works.com,2719,2012,Trim. 1,febrero,10,0489537C-611D-48A5-89A3-4B363D7022B7
3525,jessica39@adventure-works.com,2720,2014,Trim. 1,marzo,5,4D2D33CA-6541-4674-8C94-2E96E7363DEB
3526,jessica40@adventure-works.com,2721,2013,Trim. 3,agosto,5,C36112FE-2235-4536-AECB-9889196F8BB1
3527,karla19@adventure-works.com,2722,2013,Trim. 3,agosto,1,2287D578-A19B-4CE0-9364-101F451EE543
3528,jessica41@adventure-works.com,2723,2014,Trim. 1,febrero,18,DF32A15D-7826-4580-A8FB-5C621FE3AF1B
3529,jessica42@adventure-works.com,2724,2014,Trim. 1,febrero,24,AD9813AC-313D-495C-883E-63789EDE1333
3530,jessica43@adventure-works.com,2725,2012,Trim. 1,marzo,16,BC6D6E28-2FE5-4102-BE2B-F61D71F47319
3531,jessica44@adventure-works.com,2726,2013,Trim. 2,abril,2,8E7DBA4F-9F21-4231-9B99-46E863A21CD3
3532,karla20@adventure-works.com,2727,2013,Trim. 3,julio,8,C4D78C6B-0F34-4DB5-9088-B2932DC4BF46
3533,jessica45@adventure-works.com,2728,2013,Trim. 3,septiembre,2,7024932D-14AA-4F28-BE1D-B06CD33B2346
3534,jessica46@adventure-works.com,2729,2014,Trim. 1,febrero,19,2B694A17-C1FC-405A-B132-21A76F08D9F5
3535,warren5@adventure-works.com,2730,2013,Trim. 1,febrero,20,B7D6444C-3A15-4301-9966-BA88B0C9E407
3536,cedric16@adventure-works.com,2731,2011,Trim. 2,junio,14,063AFD95-9035-4471-BB0F-CE80E1AC105A
3537,karla21@adventure-works.com,2732,2014,Trim. 1,enero,22,39DEBAD9-D0EA-434B-9A07-D7ABAE96B2A6
3538,taylor1@adventure-works.com,2733,2012,Trim. 4,noviembre,25,125C83C9-42B8-4A73-BAE2-C4132DA6A4E6
3539,karla22@adventure-works.com,2734,2012,Trim. 2,junio,11,A74CE22F-8DB0-4F5B-9EDB-9AF5854512A9
3540,taylor2@adventure-works.com,2735,2013,Trim. 3,agosto,6,B2016FDC-92BE-4089-A0BE-F0E84F00FAB8
3541,karla23@adventure-works.com,2736,2012,Trim. 4,noviembre,20,4E184517-64AD-45EA-A7AA-B4558DCA174F
3542,taylor3@adventure-works.com,2737,2012,Trim. 2,junio,28,D860327F-D3C8-4347-AA47-88E8BCCE426D
3543,shawna0@adventure-works.com,2738,2013,Trim. 4,noviembre,22,31D8732E-2310-4B01-AD3A-4023E72D9F8A
3544,taylor4@adventure-works.com,2739,2013,Trim. 4,octubre,19,A2C60F6C-82B1-40C1-A8F6-C457162CFF2F
3545,taylor5@adventure-works.com,2740,2013,Trim. 2,junio,17,2668A72E-1C31-48D3-9EC5-38DAAB423F4E
3546,taylor6@adventure-works.com,2741,2013,Trim. 4,diciembre,12,E9B4B5B2-1214-407E-904B-CD5A7D21A8C5
3547,taylor7@adventure-works.com,2742,2013,Trim. 4,diciembre,17,A22020A3-C173-4E96-8780-F7417E23DE31
3548,shawna1@adventure-works.com,2743,2013,Trim. 3,agosto,2,107A501F-C183-41FB-B41C-169ACD4E862A
3549,taylor8@adventure-works.com,2744,2014,Trim. 1,enero,16,7F18CF0E-7107-43FE-BB36-38E4D6F6558E
3550,taylor9@adventure-works.com,2745,2013,Trim. 4,noviembre,2,140F89A5-153B-43B6-833C-7ADA816D7CFD
3551,shawna2@adventure-works.com,2746,2013,Trim. 4,noviembre,28,77CF9B05-01B7-4B28-BC4C-447B3C6072DD
3552,taylor10@adventure-works.com,2747,2013,Trim. 3,agosto,22,0EDA62E4-4A46-4D90-8441-609D806B559D
3553,shawna3@adventure-works.com,2748,2011,Trim. 3,agosto,27,E4359867-260E-4CB8-ADE6-C3BCB661AFCD
3554,taylor11@adventure-works.com,2749,2014,Trim. 2,junio,3,F776F6EE-07AA-4FE5-B9D8-EEDF0CD8F548
3555,shawna4@adventure-works.com,2750,2013,Trim. 4,octubre,16,9F8CF735-5F8E-4FB6-A773-70A729817E46
3556,taylor12@adventure-works.com,2751,2013,Trim. 3,julio,23,07384B36-1F88-4332-B1A0-783036F8F158
3557,shawna5@adventure-works.com,2752,2014,Trim. 1,marzo,31,3B567AC6-2AAA-41B9-AA10-743121C4F768
3558,taylor13@adventure-works.com,2753,2013,Trim. 4,octubre,22,08C21793-73C3-44B9-9354-61D9EEC8E205
3559,shawna6@adventure-works.com,2754,2014,Trim. 2,abril,11,F6014A89-C7AE-4679-9F1A-627E52EA180D
3560,taylor14@adventure-works.com,2755,2012,Trim. 1,febrero,10,3EA586A4-61C9-4BF6-8A31-8E741FC55D85
3561,taylor15@adventure-works.com,2756,2013,Trim. 4,diciembre,22,2DF1FD7C-ADBC-4936-A3C1-53EA94520F09
3562,cedric17@adventure-works.com,2757,2013,Trim. 2,abril,30,8DF83F1A-810C-4F53-98B4-C1C32CE6055B
3563,shawna7@adventure-works.com,2758,2013,Trim. 3,septiembre,23,953759AE-4B7B-4001-A891-D3529D6C0D06
3564,taylor16@adventure-works.com,2759,2013,Trim. 3,julio,10,EF08F0A5-0353-4CBA-9618-E1710757584A
3565,taylor17@adventure-works.com,2760,2012,Trim. 3,agosto,17,E5B46D02-F17B-4622-ADC5-008EC1F53A89
3566,shawna8@adventure-works.com,2761,2013,Trim. 4,noviembre,27,22E2BBE9-703F-4F24-B0FD-C7F9E5A28252
3567,taylor18@adventure-works.com,2762,2014,Trim. 1,marzo,22,ABCB6EF5-3FE0-4BD8-B6FB-89CCEA60B0CC
3568,taylor19@adventure-works.com,2763,2011,Trim. 4,noviembre,14,5C6F6FEE-E52A-4F73-BCEB-AD0F10C17698
3569,shawna9@adventure-works.com,2764,2011,Trim. 3,septiembre,11,410E0113-8E6E-4426-867C-C86ECF518AED
3570,taylor20@adventure-works.com,2765,2013,Trim. 3,septiembre,24,D2A405BB-B9B4-4DAC-8A0F-6C701F202C3C
3571,shawna10@adventure-works.com,2766,2013,Trim. 4,noviembre,25,9375AF4D-9F92-4002-AA5C-993C04451894
3572,taylor21@adventure-works.com,2767,2011,Trim. 3,agosto,23,1ED684A6-9628-4AA6-BEF3-F19359DA0FF7
3573,taylor22@adventure-works.com,2768,2013,Trim. 4,octubre,18,7555E63C-34B4-48B7-9110-C21DEB1E02C3
3574,shawna11@adventure-works.com,2769,2014,Trim. 1,marzo,25,E67044EB-D790-4C8C-8B85-4F382D0F8E02
3575,taylor23@adventure-works.com,2770,2014,Trim. 2,mayo,23,D0C0AB18-658A-4525-883B-F8B33C5139E3
